Codigo_Barras;SKU_Interno;Descripcion;Fabricante;Contenido;Precio_Lista;Descuento_Porc
779100003151;SKU-13150;MATARAZZO FIDEOS GUISEROS 500 GR;Matarazzo;500 gr;870.57;0.0
779100003152;SKU-13151;LUCCHETTI FIDEOS TALLARINES 500 GR;Lucchetti;500 gr;861.62;0.0
779100003153;SKU-13152;MAROLIO PURE DE TOMATE 520 GR;Marolio;520 gr;961.48;5.0
779100003154;SKU-13153;HELLMANNS MAYONESA CLASICA 500 G;Hellmanns;500 g;1576.64;0.0
779100003155;SKU-13154;ARCOR GALLETITAS DULCES 160 G;Arcor;160 g;1220.39;0.0
779100003156;SKU-13155;TERRABUSI GALLETITAS DE AGUA 300 G;Terrabusi;300 g;954.21;0.0
779100003157;SKU-13156;HEAD & SHOULDERS SHAMPOO ANTICASPA 200 ML;Head & Shoulders;200 ml;2300.03;5.0
779100003158;SKU-13157;PANTENE ACONDICIONADOR BRILLO 200 ML;Pantene;200 ml;2187.89;5.0
779100003159;SKU-13158;REXONA DESODORANTE AEROSOL 150 CC;Rexona;150 cc;2686.33;5.0
779100003160;SKU-13159;COLGATE CREMA DENTAL TRIPLE ACCION 90 G;Colgate;90 g;2116.99;5.0
779100003161;SKU-13160;COCA-COLA GASEOSA COLA 2.25L;Coca-Cola;2.25L;5691.2;0.0
779100003162;SKU-13161;SPRITE GASEOSA LIMA LIMON 1500 ML;Sprite;1500 ml;3516.81;10.0
779100003163;SKU-13162;QUILMES CERVEZA RUBIA 710 ML;Quilmes;710 ml;2487.41;0.0
779100003164;SKU-13163;LA SERENÍSIMA LECHE ENTERA SACHET 1L;La Serenísima;Sachet 1L;1600.83;10.0
779100003165;SKU-13164;SANCOR LECHE DESCREMADA TETRA 1L;Sancor;Tetra 1L;1539.69;0.0
779100003166;SKU-13165;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 GR;La Serenísima;1000 gr;2256.09;10.0
779100003167;SKU-13166;SAN IGNACIO DULCE DE LECHE CLASICO 1000 GR;San Ignacio;1000 gr;2771.26;5.0
779100003168;SKU-13167;NATURA ACEITE GIRASOL 1500 ML;Natura;1500 ml;3191.19;5.0
779100003169;SKU-13168;COCINERO ACEITE MEZCLA 1500 ML;Cocinero;1500 ml;2565.17;10.0
779100003170;SKU-13169;GALLO ARROZ LARGO FINO 1000 GR;Gallo;1000 gr;1736.74;0.0
779100003171;SKU-13170;MATARAZZO FIDEOS GUISEROS 1000 GR;Matarazzo;1000 gr;1419.46;10.0
779100003172;SKU-13171;LUCCHETTI FIDEOS TALLARINES 500 G;Lucchetti;500 g;799.64;10.0
779100003173;SKU-13172;MAROLIO PURE DE TOMATE TETRA 520G;Marolio;Tetra 520g;966.24;5.0
779100003174;SKU-13173;HELLMANNS MAYONESA CLASICA 950 G;Hellmanns;950 g;2286.29;5.0
779100003175;SKU-13174;ARCOR GALLETITAS DULCES PACK X3;Arcor;Pack x3;3097.88;0.0
779100003176;SKU-13175;TERRABUSI GALLETITAS DE AGUA PACK X3 300G;Terrabusi;Pack x3 300g;2417.04;0.0
779100003177;SKU-13176;HEAD & SHOULDERS SHAMPOO ANTICASPA 750 ML;Head & Shoulders;750 ml;5145.66;5.0
779100003178;SKU-13177;PANTENE ACONDICIONADOR BRILLO 400 ML;Pantene;400 ml;4839.27;10.0
779100003179;SKU-13178;REXONA DESODORANTE AEROSOL PACK X2;Rexona;Pack x2;8109.29;0.0
779100003180;SKU-13179;COLGATE CREMA DENTAL TRIPLE ACCION 140 G;Colgate;140 g;1788.06;5.0
779100003181;SKU-13180;COCA-COLA GASEOSA COLA 1500 ML;Coca-Cola;1500 ml;3313.97;0.0
779100003182;SKU-13181;SPRITE GASEOSA LIMA LIMON 500 ML;Sprite;500 ml;1672.6;5.0
779100003183;SKU-13182;QUILMES CERVEZA RUBIA PACK X6;Quilmes;Pack x6;12388.18;0.0
779100003184;SKU-13183;LA SERENÍSIMA LECHE ENTERA TETRA 1L;La Serenísima;Tetra 1L;1516.86;0.0
779100003185;SKU-13184;SANCOR LECHE DESCREMADA 1000 CC;Sancor;1000 cc;1535.18;5.0
779100003186;SKU-13185;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 180 G;La Serenísima;180 g;2004.64;0.0
779100003187;SKU-13186;SAN IGNACIO DULCE DE LECHE CLASICO 1000 G;San Ignacio;1000 g;2408.05;5.0
779100003188;SKU-13187;NATURA ACEITE GIRASOL 3 L;Natura;3 l;2660.79;0.0
779100003189;SKU-13188;COCINERO ACEITE MEZCLA 900 ML;Cocinero;900 ml;1721.33;0.0
779100003190;SKU-13189;GALLO ARROZ LARGO FINO 500 G;Gallo;500 g;1103.34;5.0
779100003191;SKU-13190;MATARAZZO FIDEOS GUISEROS 500 G;Matarazzo;500 g;709.27;5.0
779100003192;SKU-13191;LUCCHETTI FIDEOS TALLARINES 500 GR;Lucchetti;500 gr;794.17;5.0
779100003193;SKU-13192;MAROLIO PURE DE TOMATE 520 G;Marolio;520 g;801.42;5.0
779100003194;SKU-13193;HELLMANNS MAYONESA CLASICA 1000 GR;Hellmanns;1000 gr;2878.9;5.0
779100003195;SKU-13194;ARCOR GALLETITAS DULCES 300 G;Arcor;300 g;1086.59;10.0
779100003196;SKU-13195;TERRABUSI GALLETITAS DE AGUA 100 G;Terrabusi;100 g;1033.29;5.0
779100003197;SKU-13196;HEAD & SHOULDERS SHAMPOO ANTICASPA 400 ML;Head & Shoulders;400 ml;4614.79;10.0
779100003198;SKU-13197;PANTENE ACONDICIONADOR BRILLO 200 ML;Pantene;200 ml;1934.61;0.0
779100003199;SKU-13198;REXONA DESODORANTE AEROSOL 150 ML;Rexona;150 ml;3014.79;0.0
779100003200;SKU-13199;COLGATE CREMA DENTAL TRIPLE ACCION 70 G;Colgate;70 g;2110.63;5.0
779100003201;SKU-13200;COCA-COLA GASEOSA COLA 500 ML;Coca-Cola;500 ml;1893.68;10.0
779100003202;SKU-13201;SPRITE GASEOSA LIMA LIMON 2250 ML;Sprite;2250 ml;5021.81;0.0
779100003203;SKU-13202;QUILMES CERVEZA RUBIA 1000 CC;Quilmes;1000 cc;2066.42;5.0
779100003204;SKU-13203;LA SERENÍSIMA LECHE ENTERA 1000 CC;La Serenísima;1000 cc;1540.86;10.0
779100003205;SKU-13204;SANCOR LECHE DESCREMADA 1000 ML;Sancor;1000 ml;1326.26;0.0
779100003206;SKU-13205;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 GR;La Serenísima;1000 gr;2107.48;5.0
779100003207;SKU-13206;SAN IGNACIO DULCE DE LECHE CLASICO 400 G;San Ignacio;400 g;2508.92;5.0
779100003208;SKU-13207;NATURA ACEITE GIRASOL 900 ML;Natura;900 ml;2217.25;0.0
779100003209;SKU-13208;COCINERO ACEITE MEZCLA 1500 ML;Cocinero;1500 ml;2245.64;5.0
779100003210;SKU-13209;GALLO ARROZ LARGO FINO 1000 GR;Gallo;1000 gr;1735.6;10.0
779100003211;SKU-13210;MATARAZZO FIDEOS GUISEROS 500 GR;Matarazzo;500 gr;704.99;0.0
779100003212;SKU-13211;LUCCHETTI FIDEOS TALLARINES 500 G;Lucchetti;500 g;706.3;10.0
779100003213;SKU-13212;MAROLIO PURE DE TOMATE 520 GR;Marolio;520 gr;827.53;10.0
779100003214;SKU-13213;HELLMANNS MAYONESA CLASICA 475 G;Hellmanns;475 g;2344.46;5.0
779100003215;SKU-13214;ARCOR GALLETITAS DULCES 120 G;Arcor;120 g;1023.27;10.0
779100003216;SKU-13215;TERRABUSI GALLETITAS DE AGUA 300 G;Terrabusi;300 g;889.16;0.0
779100003217;SKU-13216;HEAD & SHOULDERS SHAMPOO ANTICASPA 200 ML;Head & Shoulders;200 ml;2114.82;10.0
779100003218;SKU-13217;PANTENE ACONDICIONADOR BRILLO 400 ML;Pantene;400 ml;4168.99;0.0
779100003219;SKU-13218;REXONA DESODORANTE AEROSOL 150 CC;Rexona;150 cc;2946.16;5.0
779100003220;SKU-13219;COLGATE CREMA DENTAL TRIPLE ACCION 90 G;Colgate;90 g;1821.63;0.0
779100003221;SKU-13220;COCA-COLA GASEOSA COLA 354 ML;Coca-Cola;354 ml;1175.29;5.0
779100003222;SKU-13221;SPRITE GASEOSA LIMA LIMON 2250 ML;Sprite;2250 ml;4859.82;5.0
779100003223;SKU-13222;QUILMES CERVEZA RUBIA 1000 CC;Quilmes;1000 cc;2280.76;0.0
779100003224;SKU-13223;LA SERENÍSIMA LECHE ENTERA 1000 ML;La Serenísima;1000 ml;1566.11;0.0
779100003225;SKU-13224;SANCOR LECHE DESCREMADA TETRA 1L;Sancor;Tetra 1L;1416.08;5.0
779100003226;SKU-13225;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 G;La Serenísima;1000 g;2191.53;5.0
779100003227;SKU-13226;SAN IGNACIO DULCE DE LECHE CLASICO 400 GR;San Ignacio;400 gr;2622.94;10.0
779100003228;SKU-13227;NATURA ACEITE GIRASOL 1500 ML;Natura;1500 ml;3454.75;0.0
779100003229;SKU-13228;COCINERO ACEITE MEZCLA 1500 ML;Cocinero;1500 ml;2529.36;5.0
779100003230;SKU-13229;GALLO ARROZ LARGO FINO 1000 G;Gallo;1000 g;1925.28;5.0
779100003231;SKU-13230;MATARAZZO FIDEOS GUISEROS 1000 GR;Matarazzo;1000 gr;1395.28;0.0
779100003232;SKU-13231;LUCCHETTI FIDEOS TALLARINES 500 GR;Lucchetti;500 gr;749.16;5.0
779100003233;SKU-13232;MAROLIO PURE DE TOMATE TETRA 520G;Marolio;Tetra 520g;844.61;5.0
779100003234;SKU-13233;HELLMANNS MAYONESA CLASICA 500 G;Hellmanns;500 g;1677.73;5.0
779100003235;SKU-13234;ARCOR GALLETITAS DULCES 160 G;Arcor;160 g;1010.58;5.0
779100003236;SKU-13235;TERRABUSI GALLETITAS DE AGUA PACK X3 300G;Terrabusi;Pack x3 300g;2452.36;10.0
779100003237;SKU-13236;HEAD & SHOULDERS SHAMPOO ANTICASPA 750 ML;Head & Shoulders;750 ml;4298.9;5.0
779100003238;SKU-13237;PANTENE ACONDICIONADOR BRILLO 200 ML;Pantene;200 ml;2166.66;0.0
779100003239;SKU-13238;REXONA DESODORANTE AEROSOL PACK X2;Rexona;Pack x2;7899.6;5.0
779100003240;SKU-13239;COLGATE CREMA DENTAL TRIPLE ACCION 140 G;Colgate;140 g;1804.09;0.0
779100003241;SKU-13240;COCA-COLA GASEOSA COLA 2250 ML;Coca-Cola;2250 ml;5090.18;10.0
779100003242;SKU-13241;SPRITE GASEOSA LIMA LIMON 1500 ML;Sprite;1500 ml;3432.89;10.0
779100003243;SKU-13242;QUILMES CERVEZA RUBIA 473 ML;Quilmes;473 ml;1473.46;10.0
779100003244;SKU-13243;LA SERENÍSIMA LECHE ENTERA SACHET 1L;La Serenísima;Sachet 1L;1564.86;5.0
779100003245;SKU-13244;SANCOR LECHE DESCREMADA 1000 CC;Sancor;1000 cc;1472.04;10.0
779100003246;SKU-13245;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 GR;La Serenísima;1000 gr;2145.35;0.0
779100003247;SKU-13246;SAN IGNACIO DULCE DE LECHE CLASICO 1000 GR;San Ignacio;1000 gr;2253.59;0.0
779100003248;SKU-13247;NATURA ACEITE GIRASOL 1500 ML;Natura;1500 ml;3083.04;5.0
779100003249;SKU-13248;COCINERO ACEITE MEZCLA 900 ML;Cocinero;900 ml;1688.28;5.0
779100003250;SKU-13249;GALLO ARROZ LARGO FINO 1000 GR;Gallo;1000 gr;1910.04;0.0
779100003251;SKU-13250;MATARAZZO FIDEOS GUISEROS 500 G;Matarazzo;500 g;702.43;0.0
779100003252;SKU-13251;LUCCHETTI FIDEOS TALLARINES 500 G;Lucchetti;500 g;740.4;0.0
779100003253;SKU-13252;MAROLIO PURE DE TOMATE 520 G;Marolio;520 g;849.72;10.0
779100003254;SKU-13253;HELLMANNS MAYONESA CLASICA 950 G;Hellmanns;950 g;2552.34;0.0
779100003255;SKU-13254;ARCOR GALLETITAS DULCES PACK X3;Arcor;Pack x3;2932.42;10.0
779100003256;SKU-13255;TERRABUSI GALLETITAS DE AGUA 100 G;Terrabusi;100 g;1006.08;5.0
779100003257;SKU-13256;HEAD & SHOULDERS SHAMPOO ANTICASPA 400 ML;Head & Shoulders;400 ml;4589.41;5.0
779100003258;SKU-13257;PANTENE ACONDICIONADOR BRILLO 400 ML;Pantene;400 ml;3921.63;10.0
779100003259;SKU-13258;REXONA DESODORANTE AEROSOL 150 ML;Rexona;150 ml;2574.54;5.0
779100003260;SKU-13259;COLGATE CREMA DENTAL TRIPLE ACCION 70 G;Colgate;70 g;1930.86;10.0
779100003261;SKU-13260;COCA-COLA GASEOSA COLA 2250 ML;Coca-Cola;2250 ml;5032.15;10.0
779100003262;SKU-13261;SPRITE GASEOSA LIMA LIMON 500 ML;Sprite;500 ml;1776.18;10.0
779100003263;SKU-13262;QUILMES CERVEZA RUBIA 710 ML;Quilmes;710 ml;2528.82;10.0
779100003264;SKU-13263;LA SERENÍSIMA LECHE ENTERA TETRA 1L;La Serenísima;Tetra 1L;1486.15;0.0
779100003265;SKU-13264;SANCOR LECHE DESCREMADA 1000 ML;Sancor;1000 ml;1500.09;10.0
779100003266;SKU-13265;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 180 G;La Serenísima;180 g;1948.24;0.0
779100003267;SKU-13266;SAN IGNACIO DULCE DE LECHE CLASICO 1000 G;San Ignacio;1000 g;2538.44;5.0
779100003268;SKU-13267;NATURA ACEITE GIRASOL 3 L;Natura;3 l;2686.63;10.0
779100003269;SKU-13268;COCINERO ACEITE MEZCLA 1500 ML;Cocinero;1500 ml;2497.78;10.0
779100003270;SKU-13269;GALLO ARROZ LARGO FINO 500 G;Gallo;500 g;1033.72;0.0
779100003271;SKU-13270;MATARAZZO FIDEOS GUISEROS 500 GR;Matarazzo;500 gr;889.21;5.0
779100003272;SKU-13271;LUCCHETTI FIDEOS TALLARINES 500 GR;Lucchetti;500 gr;789.8;5.0
779100003273;SKU-13272;MAROLIO PURE DE TOMATE 520 GR;Marolio;520 gr;800.56;0.0
779100003274;SKU-13273;HELLMANNS MAYONESA CLASICA 1000 GR;Hellmanns;1000 gr;2342.2;10.0
779100003275;SKU-13274;ARCOR GALLETITAS DULCES 300 G;Arcor;300 g;1017.09;0.0
779100003276;SKU-13275;TERRABUSI GALLETITAS DE AGUA 300 G;Terrabusi;300 g;958.05;0.0
779100003277;SKU-13276;HEAD & SHOULDERS SHAMPOO ANTICASPA 200 ML;Head & Shoulders;200 ml;2235.64;5.0
779100003278;SKU-13277;PANTENE ACONDICIONADOR BRILLO 200 ML;Pantene;200 ml;1850.38;0.0
779100003279;SKU-13278;REXONA DESODORANTE AEROSOL 150 CC;Rexona;150 cc;2787.93;0.0
779100003280;SKU-13279;COLGATE CREMA DENTAL TRIPLE ACCION 90 G;Colgate;90 g;1967.05;5.0
779100003281;SKU-13280;COCA-COLA GASEOSA COLA 2.25L;Coca-Cola;2.25L;5381.85;10.0
779100003282;SKU-13281;SPRITE GASEOSA LIMA LIMON 2250 ML;Sprite;2250 ml;5518.32;0.0
779100003283;SKU-13282;QUILMES CERVEZA RUBIA PACK X6;Quilmes;Pack x6;11459.67;10.0
779100003284;SKU-13283;LA SERENÍSIMA LECHE ENTERA 1000 CC;La Serenísima;1000 cc;1346.56;5.0
779100003285;SKU-13284;SANCOR LECHE DESCREMADA TETRA 1L;Sancor;Tetra 1L;1373.88;0.0
779100003286;SKU-13285;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 GR;La Serenísima;1000 gr;2322.04;0.0
779100003287;SKU-13286;SAN IGNACIO DULCE DE LECHE CLASICO 400 G;San Ignacio;400 g;2418.77;0.0
779100003288;SKU-13287;NATURA ACEITE GIRASOL 900 ML;Natura;900 ml;2274.27;0.0
779100003289;SKU-13288;COCINERO ACEITE MEZCLA 1500 ML;Cocinero;1500 ml;2581.84;10.0
779100003290;SKU-13289;GALLO ARROZ LARGO FINO 1000 GR;Gallo;1000 gr;1724.4;0.0
779100003291;SKU-13290;MATARAZZO FIDEOS GUISEROS 1000 GR;Matarazzo;1000 gr;1320.13;0.0
779100003292;SKU-13291;LUCCHETTI FIDEOS TALLARINES 500 G;Lucchetti;500 g;820.67;5.0
779100003293;SKU-13292;MAROLIO PURE DE TOMATE TETRA 520G;Marolio;Tetra 520g;783.43;10.0
779100003294;SKU-13293;HELLMANNS MAYONESA CLASICA 475 G;Hellmanns;475 g;2692.65;0.0
779100003295;SKU-13294;ARCOR GALLETITAS DULCES 120 G;Arcor;120 g;1048.46;5.0
779100003296;SKU-13295;TERRABUSI GALLETITAS DE AGUA PACK X3 300G;Terrabusi;Pack x3 300g;2865.18;5.0
779100003297;SKU-13296;HEAD & SHOULDERS SHAMPOO ANTICASPA 750 ML;Head & Shoulders;750 ml;4924.42;0.0
779100003298;SKU-13297;PANTENE ACONDICIONADOR BRILLO 400 ML;Pantene;400 ml;4523.77;10.0
779100003299;SKU-13298;REXONA DESODORANTE AEROSOL PACK X2;Rexona;Pack x2;8456.28;0.0
779100003300;SKU-13299;COLGATE CREMA DENTAL TRIPLE ACCION 140 G;Colgate;140 g;2138.36;0.0
779100003301;SKU-13300;COCA-COLA GASEOSA COLA 1500 ML;Coca-Cola;1500 ml;4055.91;10.0
779100003302;SKU-13301;SPRITE GASEOSA LIMA LIMON 2250 ML;Sprite;2250 ml;5396.54;5.0
779100003303;SKU-13302;QUILMES CERVEZA RUBIA 1000 CC;Quilmes;1000 cc;2228.79;10.0
779100003304;SKU-13303;LA SERENÍSIMA LECHE ENTERA 1000 ML;La Serenísima;1000 ml;1397.95;10.0
779100003305;SKU-13304;SANCOR LECHE DESCREMADA 1000 CC;Sancor;1000 cc;1426.81;5.0
779100003306;SKU-13305;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 G;La Serenísima;1000 g;2298.14;5.0
779100003307;SKU-13306;SAN IGNACIO DULCE DE LECHE CLASICO 400 GR;San Ignacio;400 gr;2529.95;0.0
779100003308;SKU-13307;NATURA ACEITE GIRASOL 1500 ML;Natura;1500 ml;2903.51;0.0
779100003309;SKU-13308;COCINERO ACEITE MEZCLA 900 ML;Cocinero;900 ml;1613.53;10.0
779100003310;SKU-13309;GALLO ARROZ LARGO FINO 1000 G;Gallo;1000 g;1902.09;10.0
779100003311;SKU-13310;MATARAZZO FIDEOS GUISEROS 500 G;Matarazzo;500 g;723.18;10.0
779100003312;SKU-13311;LUCCHETTI FIDEOS TALLARINES 500 GR;Lucchetti;500 gr;818.99;5.0
779100003313;SKU-13312;MAROLIO PURE DE TOMATE 520 G;Marolio;520 g;848.28;5.0
779100003314;SKU-13313;HELLMANNS MAYONESA CLASICA 500 G;Hellmanns;500 g;1515.67;10.0
779100003315;SKU-13314;ARCOR GALLETITAS DULCES 160 G;Arcor;160 g;1124.9;5.0
779100003316;SKU-13315;TERRABUSI GALLETITAS DE AGUA 100 G;Terrabusi;100 g;930.38;5.0
779100003317;SKU-13316;HEAD & SHOULDERS SHAMPOO ANTICASPA 400 ML;Head & Shoulders;400 ml;4867.61;5.0
779100003318;SKU-13317;PANTENE ACONDICIONADOR BRILLO 200 ML;Pantene;200 ml;1743.38;5.0
779100003319;SKU-13318;REXONA DESODORANTE AEROSOL 150 ML;Rexona;150 ml;3034.14;0.0
779100003320;SKU-13319;COLGATE CREMA DENTAL TRIPLE ACCION 70 G;Colgate;70 g;1916.42;0.0
779100003321;SKU-13320;COCA-COLA GASEOSA COLA 500 ML;Coca-Cola;500 ml;1749.41;10.0
779100003322;SKU-13321;SPRITE GASEOSA LIMA LIMON 1500 ML;Sprite;1500 ml;3844.17;10.0
779100003323;SKU-13322;QUILMES CERVEZA RUBIA 1000 CC;Quilmes;1000 cc;2334.92;0.0
779100003324;SKU-13323;LA SERENÍSIMA LECHE ENTERA SACHET 1L;La Serenísima;Sachet 1L;1546.24;0.0
779100003325;SKU-13324;SANCOR LECHE DESCREMADA 1000 ML;Sancor;1000 ml;1346.21;5.0
779100003326;SKU-13325;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 GR;La Serenísima;1000 gr;2001.82;10.0
779100003327;SKU-13326;SAN IGNACIO DULCE DE LECHE CLASICO 1000 GR;San Ignacio;1000 gr;2473.53;5.0
779100003328;SKU-13327;NATURA ACEITE GIRASOL 1500 ML;Natura;1500 ml;3142.19;0.0
779100003329;SKU-13328;COCINERO ACEITE MEZCLA 1500 ML;Cocinero;1500 ml;2672.15;0.0
779100003330;SKU-13329;GALLO ARROZ LARGO FINO 1000 GR;Gallo;1000 gr;1641.81;5.0
779100003331;SKU-13330;MATARAZZO FIDEOS GUISEROS 500 GR;Matarazzo;500 gr;816.04;5.0
779100003332;SKU-13331;LUCCHETTI FIDEOS TALLARINES 500 G;Lucchetti;500 g;802.18;10.0
779100003333;SKU-13332;MAROLIO PURE DE TOMATE 520 GR;Marolio;520 gr;848.27;10.0
779100003334;SKU-13333;HELLMANNS MAYONESA CLASICA 950 G;Hellmanns;950 g;2565.73;5.0
779100003335;SKU-13334;ARCOR GALLETITAS DULCES PACK X3;Arcor;Pack x3;2939.47;0.0
779100003336;SKU-13335;TERRABUSI GALLETITAS DE AGUA 300 G;Terrabusi;300 g;979.87;10.0
779100003337;SKU-13336;HEAD & SHOULDERS SHAMPOO ANTICASPA 200 ML;Head & Shoulders;200 ml;2090.5;0.0
779100003338;SKU-13337;PANTENE ACONDICIONADOR BRILLO 400 ML;Pantene;400 ml;3941.83;0.0
779100003339;SKU-13338;REXONA DESODORANTE AEROSOL 150 CC;Rexona;150 cc;3017.66;10.0
779100003340;SKU-13339;COLGATE CREMA DENTAL TRIPLE ACCION 90 G;Colgate;90 g;1882.23;0.0
779100003341;SKU-13340;COCA-COLA GASEOSA COLA 354 ML;Coca-Cola;354 ml;1316.05;0.0
779100003342;SKU-13341;SPRITE GASEOSA LIMA LIMON 500 ML;Sprite;500 ml;1736.86;0.0
779100003343;SKU-13342;QUILMES CERVEZA RUBIA 473 ML;Quilmes;473 ml;1237.05;10.0
779100003344;SKU-13343;LA SERENÍSIMA LECHE ENTERA TETRA 1L;La Serenísima;Tetra 1L;1579.63;5.0
779100003345;SKU-13344;SANCOR LECHE DESCREMADA TETRA 1L;Sancor;Tetra 1L;1354.31;10.0
779100003346;SKU-13345;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 180 G;La Serenísima;180 g;1963.13;0.0
779100003347;SKU-13346;SAN IGNACIO DULCE DE LECHE CLASICO 1000 G;San Ignacio;1000 g;2764.39;5.0
779100003348;SKU-13347;NATURA ACEITE GIRASOL 3 L;Natura;3 l;2480.01;10.0
779100003349;SKU-13348;COCINERO ACEITE MEZCLA 1500 ML;Cocinero;1500 ml;2648.3;5.0
779100003350;SKU-13349;GALLO ARROZ LARGO FINO 500 G;Gallo;500 g;1227.59;10.0
779100003351;SKU-13350;MATARAZZO FIDEOS GUISEROS 1000 GR;Matarazzo;1000 gr;1353.35;10.0
779100003352;SKU-13351;LUCCHETTI FIDEOS TALLARINES 500 GR;Lucchetti;500 gr;819.15;5.0
779100003353;SKU-13352;MAROLIO PURE DE TOMATE TETRA 520G;Marolio;Tetra 520g;915.02;10.0
779100003354;SKU-13353;HELLMANNS MAYONESA CLASICA 1000 GR;Hellmanns;1000 gr;2406.59;0.0
779100003355;SKU-13354;ARCOR GALLETITAS DULCES 300 G;Arcor;300 g;1197.78;10.0
779100003356;SKU-13355;TERRABUSI GALLETITAS DE AGUA PACK X3 300G;Terrabusi;Pack x3 300g;2488.24;5.0
779100003357;SKU-13356;HEAD & SHOULDERS SHAMPOO ANTICASPA 750 ML;Head & Shoulders;750 ml;4874.19;10.0
779100003358;SKU-13357;PANTENE ACONDICIONADOR BRILLO 200 ML;Pantene;200 ml;2049.82;0.0
779100003359;SKU-13358;REXONA DESODORANTE AEROSOL PACK X2;Rexona;Pack x2;8546.53;5.0
779100003360;SKU-13359;COLGATE CREMA DENTAL TRIPLE ACCION 140 G;Colgate;140 g;1967.0;0.0
779100003361;SKU-13360;COCA-COLA GASEOSA COLA 2250 ML;Coca-Cola;2250 ml;5201.54;0.0
779100003362;SKU-13361;SPRITE GASEOSA LIMA LIMON 2250 ML;Sprite;2250 ml;5069.78;5.0
779100003363;SKU-13362;QUILMES CERVEZA RUBIA 710 ML;Quilmes;710 ml;2409.05;10.0
779100003364;SKU-13363;LA SERENÍSIMA LECHE ENTERA 1000 CC;La Serenísima;1000 cc;1504.96;10.0
779100003365;SKU-13364;SANCOR LECHE DESCREMADA 1000 CC;Sancor;1000 cc;1474.02;10.0
779100003366;SKU-13365;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 GR;La Serenísima;1000 gr;2108.9;10.0
779100003367;SKU-13366;SAN IGNACIO DULCE DE LECHE CLASICO 400 G;San Ignacio;400 g;2347.51;0.0
779100003368;SKU-13367;NATURA ACEITE GIRASOL 900 ML;Natura;900 ml;2198.57;10.0
779100003369;SKU-13368;COCINERO ACEITE MEZCLA 900 ML;Cocinero;900 ml;1551.62;0.0
779100003370;SKU-13369;GALLO ARROZ LARGO FINO 1000 GR;Gallo;1000 gr;1674.32;10.0
779100003371;SKU-13370;MATARAZZO FIDEOS GUISEROS 500 G;Matarazzo;500 g;765.11;10.0
779100003372;SKU-13371;LUCCHETTI FIDEOS TALLARINES 500 G;Lucchetti;500 g;743.46;5.0
779100003373;SKU-13372;MAROLIO PURE DE TOMATE 520 G;Marolio;520 g;914.2;0.0
779100003374;SKU-13373;HELLMANNS MAYONESA CLASICA 475 G;Hellmanns;475 g;2668.31;5.0
779100003375;SKU-13374;ARCOR GALLETITAS DULCES 120 G;Arcor;120 g;1187.95;10.0
779100003376;SKU-13375;TERRABUSI GALLETITAS DE AGUA 100 G;Terrabusi;100 g;1087.62;10.0
779100003377;SKU-13376;HEAD & SHOULDERS SHAMPOO ANTICASPA 400 ML;Head & Shoulders;400 ml;4067.27;0.0
779100003378;SKU-13377;PANTENE ACONDICIONADOR BRILLO 400 ML;Pantene;400 ml;4752.12;5.0
779100003379;SKU-13378;REXONA DESODORANTE AEROSOL 150 ML;Rexona;150 ml;2853.76;0.0
779100003380;SKU-13379;COLGATE CREMA DENTAL TRIPLE ACCION 70 G;Colgate;70 g;1955.66;0.0
779100003381;SKU-13380;COCA-COLA GASEOSA COLA 2250 ML;Coca-Cola;2250 ml;5671.23;5.0
779100003382;SKU-13381;SPRITE GASEOSA LIMA LIMON 2250 ML;Sprite;2250 ml;4996.95;5.0
779100003383;SKU-13382;QUILMES CERVEZA RUBIA PACK X6;Quilmes;Pack x6;10614.41;0.0
779100003384;SKU-13383;LA SERENÍSIMA LECHE ENTERA 1000 ML;La Serenísima;1000 ml;1466.18;0.0
779100003385;SKU-13384;SANCOR LECHE DESCREMADA 1000 ML;Sancor;1000 ml;1395.21;0.0
779100003386;SKU-13385;LA SERENÍSIMA YOGUR BEBIBLE FRUTILLA 1000 G;La Serenísima;1000 g;2332.39;0.0
779100003387;SKU-13386;SAN IGNACIO DULCE DE LECHE CLASICO 400 GR;San Ignacio;400 gr;2562.85;10.0
779100003388;SKU-13387;NATURA ACEITE GIRASOL 1500 ML;Natura;1500 ml;3461.62;0.0
779100003389;SKU-13388;COCINERO ACEITE MEZCLA 1500 ML;Cocinero;1500 ml;2606.24;10.0
779100003390;SKU-13389;GALLO ARROZ LARGO FINO 1000 G;Gallo;1000 g;1946.12;0.0
779100003391;SKU-13390;MATARAZZO FIDEOS GUISEROS 500 GR;Matarazzo;500 gr;725.57;0.0
779100003392;SKU-13391;LUCCHETTI FIDEOS TALLARINES 500 GR;Lucchetti;500 gr;739.72;5.0
